feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
0.29560078418963753,-0.32906462866241626,-0.3672377550178578,-4.656587564924186,-0.6993974216897867,4.7574986974332525,-1.1143411236244345,-0.5233765806222089,-0.13458767329474086,-0.6500663363271368,1.6078914281631165,-7.523629866622677,1.1144415462706627,-3.12534793146902,-1.884211845083364,-1.267704408543525,-2.680864536026028,2.515200875087828,-1.3520958950030515,-3.735808469018726,0
1.2678136630842631,0.6832759378477422,0.04350760636697282,4.110543315176054,-1.1445849731466455,0.03063455893530964,5.558848540779472,1.8988883270829329,-1.2316135769358683,5.090252696008497,1.2262547144699671,9.36175831611794,0.12362833235968251,2.3923319233066778,-0.5284622864302382,0.34174597816104413,-3.2732502048844685,1.794183876099546,2.0647437446337893,1.2258223397914596,1
-4.353712658561188,0.7648586094714531,-0.8261554126070693,8.520525892400045,0.5849911741331015,2.841140794124999,1.4409807781955801,0.22471853928270735,-2.6259654064005553,3.797611115104808,4.9556148036894125,-0.5401035119635809,-3.8769777801504715,-2.5600473577597493,-1.5806381532386333,-0.9227841792328073,5.537514392915658,-5.3392698609508225,2.140394948995331,-10.923891838211977,0
-4.141552756652658,2.0577704300098763,-0.18097212782990924,5.203600016257651,1.2992387747675083,4.765547162123957,4.896936547187319,-3.5212321165386715,1.1533652956809077,1.994636328748053,3.398461075472241,-1.8292289172133767,-1.388063197764688,4.689498524754457,1.5042917981071187,-0.6046181617659452,-2.447990656766348,-3.027403205056463,-0.8489395584931765,-1.6466962530539022,1
0.28597817146435345,1.6865630006008137,0.5489367243116201,-0.5383865945160493,2.2317267509225704,1.7144761508540713,3.156228156722193,1.9883309454792535,-4.191305437513753,-2.588669290947629,0.16606587986631616,-13.9932580375231,4.380904237977725,1.5577834580819943,-3.920231615439946,-0.30952597481904487,0.8191050330200907,0.27879495373144136,-5.809961383232042,0.955394700330743,0
-2.5729261103119025,0.021576017271439207,-1.4832998720487276,2.078102201994358,-6.255480994917635,2.4572743590987756,-5.502539153631778,-1.623682797562016,-5.222162784337312,3.807293183610984,3.3886486278628034,0.2985461351176553,-7.408738423991506,-2.864277252277918,-0.16111730299578464,0.88039180292223,9.870624976696476,-0.2981201945243549,-0.1599896716604805,-5.067260395983744,0
4.250225712481842,0.5347278517608227,-5.723373448631411,12.47496292424711,-0.8336991579588391,-2.069982118446355,-2.8950590236578453,-4.067018317390448,-2.086599584300984,8.28405218992149,1.3535850881181153,7.064190956109415,-0.40294103928517555,-3.7238872140061563,-2.7350549152392816,-0.951213246786794,2.144921407624357,-10.596158007220962,0.15821695506029265,-13.348809817164362,3
-1.7668369178363257,-2.8710990805835905,-2.012488062481706,-2.826742435250896,-0.33903861703387006,-2.3554584573437922,-9.797555823212317,-2.50915159762424,4.347712262450516,2.724161850237744,2.2583590555546027,6.699171549381316,0.9001436991142331,-1.823764606195583,2.678764952928102,1.405981135422005,-7.485362433527206,1.7004418617710626,-2.3229105569329844,7.880480172611371,0
-0.6084999737406317,-4.39715943947702,1.01805892378511,-1.5823189240752593,-1.5554161894784344,1.4361358879311144,4.7464925519427545,0.5457712562695157,1.0928605314272124,0.42974765265261594,-1.4760696431250484,1.1869773470417566,3.2617931933129274,-2.4478224212599544,-3.685140855402842,-3.3223117452772652,-2.1951771863484484,-3.5898630902089113,2.5134491363611136,-3.5270282985274584,3
1.8334370961369406,-5.734488376804665,1.0087158151544062,-7.595463338242707,-1.5992383521998779,-0.5536804344296615,0.028447007969030765,2.9706601464829596,4.620127937261308,-0.16397850971057393,1.81556141453638,15.738562274818277,2.420149404903838,-0.217234491128513,1.1523717888670113,-1.5196887357070317,-9.017127050485938,3.6125737608322055,2.4097551664562307,4.877537136089923,3
0.13544138605078304,0.5402670020246858,5.334371070174271,-15.288926969881395,-3.450962799400896,2.278880453313083,-0.3334905504554377,-2.442856910867061,4.5910079947201545,2.796518708105382,3.0316464008005575,4.340094469374195,-3.027107965132532,-4.815318185948199,3.667348865214691,2.714765842591061,-2.1859879323212534,2.1492730623052365,0.8466585104731981,0.5163899489365317,0
2.001425358073515,1.7476228296653404,-1.4018738563416164,-8.124660720627903,-3.364373121076257,1.7588816394220053,3.4047928989775986,3.944584633823933,0.07947462647205472,2.794747944532203,-4.599179152402073,-1.8869676296990068,3.6765129947398476,0.5632039405047312,-0.21611949484009552,-0.1595185563098801,-2.574609266736516,4.191649553309215,-0.9327894664071474,7.989094443629181,1
0.6937105734057403,-0.5240387620528097,-4.654539295968295,5.065925180334761,0.7130016562395682,1.942472440132794,-2.269599221780604,-2.9245485361581878,0.14795197848399388,-1.5647348016749922,3.4896971854786685,-0.043432077593431366,4.35683649838315,-2.9174936680105716,0.5320232538592939,-0.16000675349217075,-7.836396679164926,-0.21188368400512847,4.581633658719399,-9.124028333647832,3
-3.6457293108631745,1.546908840829516,2.0637720498414347,-3.924438015463074,5.909692789174504,5.211904893999255,8.207536602327254,2.2053423514275616,3.2971377009988747,-0.6637460784157416,3.8720972860500447,-8.599647859949773,3.609083544468552,-3.5795764069364444,-1.1007466920538636,2.015756009063997,-5.345302408226439,-3.0686431585974674,3.7173762120535043,-8.276141463269564,0
0.8332362664885578,2.666589898580198,-5.7927790629279805,0.9292008480829336,-7.219472271726341,-0.2681398809384792,0.993853126306073,-0.20634511353447849,0.018601904689216298,0.25604827103303407,2.1377996874858964,3.916348964373659,0.9560758226670535,1.4055838258160205,-0.28462849267035284,2.5422167456643687,0.5132652479215515,-0.5805468089270667,0.41579300158000454,-4.5107029032796975,4
-2.1986826971998985,0.0946692223407124,-0.35984320136947845,-4.471028854607488,-2.7758269508031983,0.1398050598440842,8.535856851427695,1.6525332425624573,4.688720783473753,-1.6152172517643488,1.5658178448660518,0.03720613967805152,3.578994049276316,2.175593195950552,-3.475601957748007,3.79577305619397,-4.6850294896020035,-1.1084922973064408,0.08377118518852666,-0.66919537524668,4
-2.609636697538787,5.4562676227200395,-0.31612131016661893,1.4321236759449751,-2.2392631697188543,-6.391630620810723,-0.6323457832909997,0.9044550467947208,0.538215126622186,-7.330789190526928,1.9082055315665043,-2.22432215542104,2.325197487210249,-2.6570546219717106,3.5166126192972946,1.1724784660026217,5.712838054185198,-1.2524964964883216,3.4755300330713212,-6.146773415004562,4
-2.395483195749708,0.7462958165042541,-1.800787431685038,5.632652284767874,2.2126064386312976,-2.8976680816847433,-5.743665986244265,3.305661868131345,-1.3749992948830734,0.35381749631687176,1.5018971659663425,-7.434987715663884,-1.9749223867770715,-4.147824348557741,-5.129516896328544,0.5665854785840463,5.856944188669366,-0.42934990277386964,-3.760980360681132,-4.0422228548993,3
-1.500346918530358,3.7913761034878637,0.6998053329500384,1.4053487379261491,0.035999130654118305,0.7465986815502326,6.7326110383474544,0.40903778004515723,1.9172977236639452,-1.354687160755729,-1.3730791119897243,-4.655958435132686,3.7414840983703397,0.8858123608041375,0.1795742637601554,-2.747065662526765,-3.040113893157131,0.8568826226627911,1.5842793606459928,-1.2273540700081427,1
5.223698020963091,-2.6537780249545904,2.9525942187954892,-11.25417390620893,-0.7697547621281171,0.20111064135841727,-3.527240232288584,-3.9851813228233257,6.368750639864688,0.8630709217417691,-0.5993946398214849,11.19641578928008,-0.06508942268239748,-2.128823218759365,4.822372327335138,-3.162501936657331,-6.156773654082124,-0.6981370953852314,-0.30395710336168436,1.9268509284439739,0
-3.50854777017168,-1.3559089371852853,-2.1811889684156887,6.5133313715097705,0.7548982137338904,4.493691948004024,-0.32227148295176294,-0.428803098847792,-1.7596600364092843,2.5810822085599043,1.5609167765775491,-6.132220515990881,-3.4477588266089025,-3.853829155900057,-4.136403243687038,-0.6133884159205685,3.656352099825331,-3.274037735242919,2.4889798852604126,-10.5255090565349,0
0.11222971684730454,-0.1589268367282386,1.6301700239357109,7.786929519497452,1.9943801657892448,-1.4620834723032083,4.126093177343265,-2.9730356916321345,0.10993740961481069,-0.7188555039453808,-2.100497397472708,1.1233303773391574,-0.36589084065227917,4.045200305883494,-0.9532699253791281,0.4721854034782995,-3.252357016490446,1.6413676632257999,2.233973968224891,1.5118451148192162,1
-5.268181634691685,1.5478405326625744,-1.6987389306569254,0.1576348274880638,-0.3029273398332769,0.22164268096376416,0.23600388429639318,-0.4895577005133358,-0.9039119433402412,-1.5465547204937966,-1.672739598723096,-7.302964201152398,2.7429613551161376,0.1737165029306822,2.8941824892230166,1.3088760251136202,1.9987344168106698,-2.8177192305024965,2.0586509003987707,3.0508705466204944,0
1.5553424718527937,-4.168431481732826,1.813843612312874,-5.98602967214545,-0.4551345206201237,1.7209452941991379,-4.5619895855638095,-0.6585459370528615,0.1697307807294468,1.4675367070635523,1.1244641773980277,7.155743525049393,-3.087121803333444,-0.3891237378977508,2.2501996756915315,-1.8347267941251553,0.707061422589905,-0.46466161754516155,-1.7571697921257488,3.2169148430404855,0
2.6298511223615173,1.8882733031335295,-0.09305049034892798,1.507612676705457,-1.5742411164303354,1.1139918105655495,0.3234181571886879,-2.168293836917453,-2.4879638253570997,0.019388846008607574,0.7902815102125935,2.633906759568889,-0.656722678421769,2.7237427281471622,2.75959463730672,-1.4018470832453311,0.28320405887208333,1.2232989010296045,-0.4906735138902003,-0.1397429182528698,1
-0.11709392046258149,-0.008413742048562267,-4.211022911440015,6.849416800743359,1.2453686873145497,1.8414853094799009,0.08353465148349648,-0.5497339878176495,-2.736757858213721,-0.38379245687209695,2.110892672391244,-1.3350625531546394,2.7477653622873968,2.6314618250471695,-0.32720204343651205,0.31803111962022856,-3.407117797066758,-0.5846538852062517,0.22540255850151347,-1.9261993248996145,4
3.1404846071573385,-1.7321417804553587,-0.5366497480600732,-12.491746455132082,-0.7278167798117604,6.661013325727478,-2.8751561498976277,-1.0445238442825753,-0.6780482583730363,1.5905257296378248,1.9046298801185086,-5.456738797293943,-0.879918928968968,-5.194103462094623,-0.3383243229066655,2.5709082475946743,0.4088821988881699,-2.07604635283617,-1.2494973578769186,-5.695568873654285,0
-3.692711478656077,1.0984545207061174,-0.0721412473943519,-0.9541822769854422,-1.9353560567210342,0.8413516210997578,4.547153324565232,1.0672829630316505,2.1702345239814336,-0.5616872291031422,5.488450806579139,5.352979117325123,0.06323201047220128,2.7068300290677234,1.6606415089497737,2.2861352395021837,-1.6457027757514626,-1.1531566709318306,0.9453805114859436,-1.058511698543539,4
-1.7576685725032561,-1.8488170359752272,0.9767772502699645,-3.8246619586813044,-1.2423950491129523,2.588355448687664,0.6753202006536206,-1.234254687687967,1.5107656646156515,-3.0656859656730475,3.534033047308106,0.3566438389472194,0.02128121440971653,-1.6337676914535741,0.6728892080709177,0.22016507857790346,-1.7578861585813033,-0.24961372433448104,2.448750029386547,-4.911834127448488,3
-2.5642724716760794,1.0253884213935063,-0.18878483866728457,-0.07548012952789426,-2.198379275029312,-0.34442729213919554,9.636692916308851,1.9810109287720357,2.668458096645005,-4.059054871203857,1.4624405887758383,-1.0083930918332868,2.902974012538971,1.2740240159740697,-2.878110038179375,2.109517119779624,-0.3432338375572694,-2.897612863659641,3.3145162755695243,-6.659310676529377,4
1.0478946369151645,0.7604960181454359,3.0562151938734297,-2.645964703658957,-5.068818156312165,4.012754502341265,9.191486914494215,-3.1854948420435596,-0.04489342149228204,-0.45112885710320794,5.664111322037897,1.1069468297367584,-2.033962272909775,0.04217692674289908,-3.4087605505753897,2.468630418325185,-0.12186960132414407,-1.1304207247379683,1.459805794473934,-12.107442855526978,0
0.9068661159451099,-4.5160361669478135,2.7138440500899748,-4.010439516988462,-0.07717008693093941,2.8310714320716195,0.5770001900112983,-2.5392124004296956,-1.1839406726728008,1.063529004604035,3.3949256350700687,5.076185975690349,2.907993622274087,-0.5129974432017204,1.2667442162795801,-2.1316951700728595,-5.999557784081479,-1.28542849070399,-0.040869940731330434,1.0285215843462088,0
-2.184295251236223,-1.879507898670752,-1.8562764966235301,5.2656832585604025,3.7651180722540314,1.555735298681857,0.7724121193783918,-0.2016945203363234,-0.8308994724693499,-0.3747013465986544,1.3246713454172379,-4.30820436533334,3.834956977536399,2.2536476270692063,-2.0585652736585467,0.31560177396571487,-6.242320172254253,-0.0008684451268988758,-1.0335334958669709,2.117188546591133,4
0.7697027295538295,-1.3928209667920641,-0.6306560493092963,1.3066689642903777,-1.3663872259346255,0.6703574840338064,3.9828169271953286,-3.0547554016134773,3.437164121031056,0.9057887003429731,-3.1872493498375745,4.466258392924183,0.3825315623493034,0.8846645649648712,-0.06657808571696733,-0.5087943753548962,-3.740701587431979,-2.041309287473158,4.408203484465771,-2.0618922831121824,0
-2.2921558224567793,2.980368504671132,-1.0274713712733239,-0.8604567060574957,1.431725695172978,3.229515467781203,1.4407200456667664,1.7749981383907758,1.186258309033551,1.7278897998769462,-0.24114638356565687,-4.589834722726992,1.900612002019346,0.4408258650346515,1.9510300183028813,-3.247490907744207,-1.9896709450584589,0.4863550956852897,-1.3109126746286974,2.405351097521673,1
3.08753590168428,2.2981987924704215,1.3599458017557349,-0.5723783683106792,2.5479788670818495,0.3849523020366452,7.821063136159077,2.5855961082843164,-2.8814206809020817,2.400564332330328,-4.374066233801308,-4.465678570326489,1.6444503020757901,0.2580203976959845,-1.9028227744562125,2.4366122163507065,2.629523333856513,-2.5032712014360703,1.901184710766933,-0.8813558095371947,2
2.976246587506365,-0.7925517459938796,-0.2317128821257819,2.1122085236659465,0.9072158294402084,-2.8824122554125813,1.095406134864569,3.476388988120327,-1.8891586145150838,2.403622159233862,-3.9507857688006314,4.498410828361094,-0.24484881128748082,2.4449752173597794,-1.7903783442475296,1.6649801895681673,-0.017262342026022975,3.349070338486564,0.07217572815594686,6.9629419727144715,1
2.9587949930034894,-2.538240576159019,-0.4100429339924162,6.542411996040592,-0.20232482906712201,-6.086543658663159,0.2505712580680943,-1.192433067846197,3.3824497975066787,0.697376147248107,-0.05994888380013874,11.78589916991245,5.508673499229872,-1.4043982695568393,-1.8850833438782044,-4.6275021993923895,-7.9967100850016735,-1.7200050926363466,1.3072579788294536,-2.1432137389822996,3
-1.8281821954898618,1.0397824412617487,-0.05370054800471458,3.8471954337560264,-0.5581231012728615,-0.581245111881499,5.8278522412766725,3.660129935664563,0.5026627412512246,0.08082295684155438,0.45857232303280915,3.9804687213160257,-1.93080752469103,2.382102484943791,-1.3735119698316507,0.27811778237949825,3.1826695163529224,-0.824408885959713,2.2444905378935074,-2.3423441030479286,4
-0.29549554070607564,-3.0167234304719868,-0.7467378542326384,1.8792864976448944,1.2994344602678929,-0.5751849568574128,-2.6857210634773625,0.680839844468864,-0.7274359628668186,-0.7009410132649248,0.5401377001200405,1.1239985899077214,3.2231128150224424,-1.151562847522254,-0.4794606213024286,-4.198933453978723,-1.6902084351071003,-2.1561347040258303,-1.1730913297245291,0.2842510883791732,3
-3.1490453208336486,2.0270696016359553,-1.019731146880038,3.2205313327896135,2.100287066121699,2.146906277007173,-0.759153174860374,-0.4929680922266193,-1.3463515778116637,3.1615773406528196,-0.5098510374209135,-4.962592006955337,-0.20743615622821987,2.4211847204361536,1.8974275942795247,-1.5273278345576864,0.860148670906077,-1.5303465009569057,-3.0653800212678655,5.154651027029001,3
-3.4838375857186006,-2.5861943856590246,0.9610025981315797,-16.992429036161283,-4.006935082315982,3.8844920301561494,3.0322276519843756,0.46456273281159044,6.185960949912329,-2.8148180460354033,2.8912379242634447,2.3200476392705407,2.6144914888738873,1.103565159854546,2.8543961188579297,4.876825060280295,-7.592141975647547,2.349382863810271,1.0870245025605818,6.615636930503334,4
0.6466979539082329,0.01637961018170775,0.5421820466831055,4.435865849946283,0.5438368945275549,-2.450151643748981,2.818103303691322,-0.1042814643640726,0.7247672532052621,1.080591006450046,-4.740180550058173,2.917267485295952,0.4479601232983952,2.509050694441132,-0.5054418443884283,0.41000787372197256,-3.479028892890262,4.060349585319775,3.0303361531608544,5.818047756387492,1
-2.465576690002079,2.292857858269153,2.702660439547689,-1.3577832680625286,1.413181397478139,-2.46516224567734,-2.4539028664511533,-0.3488003958038528,4.3325712372792555,-2.8304395514709353,-3.055446737629682,-2.843696029087311,-4.445591439328388,1.6158957382033585,2.531851493793308,-3.708403922151554,7.138764094521852,-1.9525643798424328,-3.8940051670896683,3.478514730647393,2
-2.400438607227722,2.49045482545076,0.21672019660525788,2.6072951899162993,-1.2699239317940927,-2.2737754054177115,3.768397571192848,2.5991652233508464,1.5871086660554803,1.2036121881449782,-0.566828591508707,2.3453674344452704,-2.1299962439188604,3.0178709351771134,-0.9834648947565248,2.085432820598874,1.6642180667956976,2.223360332649444,-0.06056656976471442,3.5714725557510865,1
-0.2847004070757566,0.7098824119199436,-2.648805027472409,0.9320956850130053,-0.18094819721286015,-1.9182901044697234,-0.6495265367612005,6.040114094951847,2.065074984870224,-2.001663993378421,-1.6867674204736505,-2.4527066416437844,-1.5167977922390543,-3.5660988955747155,-4.433116208528609,-0.2918189808421594,5.0717096607473335,0.6682683366695674,1.2395295198489293,-6.289868819496743,3
3.2643077994224976,-5.629046367653931,1.799836606720607,-13.379447250090738,-1.7821253210479036,2.0599719050910164,-1.6225334558902171,0.7558382417580756,-1.1319772650308706,-0.3924117405187306,0.24577017073310603,7.855379553823997,1.5659979984788959,1.078488646546794,3.353490659802092,1.468708169432905,-2.5146588231064695,0.31142972698612326,-0.5738429313825557,8.262270563603357,3
-2.6666779972975325,-0.2433211987872651,-1.8304422315822637,-4.297423939282616,-0.4965078334160251,4.602430071895714,5.002102670314193,-0.23641743096773782,4.295921820871032,-3.286330851172834,0.6672231791347104,-3.1099616729833657,1.0035066428722594,3.51150504940009,0.11023822544003115,3.380425405789831,-5.7485695375716235,1.7768939183174814,2.230533539394851,0.32704567528340345,4
2.9770311951611284,4.010889333342165,0.8752851894052505,-4.145297032470858,0.7375470545293418,0.8381120045551123,2.3601463676401524,1.9643833194629687,-1.9277757871279877,0.14918583658684892,-4.107394508123454,-5.9709086412951935,-2.944189310893865,-1.3296530632440162,0.7805657912334927,2.2933295481427267,8.176838007943669,-1.058957686147782,1.3553957639624872,-2.9293594212281198,2
-3.176266116574623,1.802996464134981,0.524120108369929,-1.822517422545283,-3.5591731893509433,1.3403249201081149,4.467292169385923,0.32627323420057985,-0.12270308678191055,1.27062592351444,-0.0022148551118774673,1.284512499715479,1.307559940965922,2.3989292647964557,2.894026815505957,-3.2127656672343923,2.781238667629421,-3.794806652956931,-0.7596657068124104,2.7149518526604925,2
1.3074761150419913,-0.6154980242993329,-0.5280442821192426,-1.9484863795679164,-2.0962704755523203,2.2370233768132515,0.6320956316783948,-1.4502803747451258,-0.11820111792864285,-3.513658673912824,-1.0064237641998517,-1.5964725157988806,2.6085666601229667,-2.4331845418077687,1.1339654976909466,-3.327938037390376,-1.9504844989334682,1.0200805638957582,4.1770396758547665,-5.328718587226167,1
-2.206889965104528,-0.8253833106545794,-5.113015509364772,-1.7721293696112195,-7.209369676535208,-1.5813437983560379,-2.410630553102129,1.040908895261139,3.186638064821746,3.572945851715172,-0.33682511728624576,14.831232262603917,-0.31096387707347106,1.8073863015492098,4.7018029932333,-0.48188474889790645,-0.006082272206895243,-2.1033640000795435,2.2379236811547636,5.496949314471219,2
1.1003252378881554,1.8928023293720397,0.010375754534999393,2.0900621612827273,1.3910775206994124,0.12059822962146494,-1.0997233394470007,0.3360949709958041,-0.9276026684566073,-0.14294415833220375,0.5894713020414557,-4.330819437726914,-2.3836805950328936,-1.7070860925541371,-1.885410467421881,0.553192435982492,3.1943120361136432,0.5006251746479673,-0.9817647577061306,-5.09386697547257,2
-1.8663950052105458,0.7714682050996031,0.17420819942139776,-0.6565089483391597,-1.0768970592934852,2.828956886437601,9.239814746449506,1.5224713769761986,0.7327095905589973,-0.20363721542915925,0.5537255952249749,-5.12128154564315,3.669346470254156,1.4398749143792746,-4.01744359018058,1.0378745658712256,-3.8695856936744906,0.13560274528267846,0.7107244912375176,-2.061472807983345,4
2.347092966913933,-4.707369255016344,-0.07324441151266936,-2.777440982599737,0.9617103997431968,1.0262718960627377,0.08508230041881969,2.107638802102112,-0.3360709274843148,-0.5790490053269464,-1.1600163344676089,2.630018534274608,-1.332418091836347,-3.9430185866442815,-2.7751176993915685,0.8349129531517432,2.7292968173539975,-3.355337552907797,4.049381835063906,-6.988990191704067,3
-1.0252143673434824,-1.4357315525732792,-1.0278637141412015,-2.7288383329156907,-0.8848829402238233,0.9639995603887372,-1.3263434501017637,-3.273722331525965,0.9902959418729587,-3.434149749562256,2.9914823823334777,2.10037654258924,1.4630314236859299,1.9629849516614748,3.398405979760555,2.880381132133899,-3.742858205492671,-0.7958086842263218,1.3152556451974466,0.5949324507571301,4
0.30461954695206894,-2.654027004338455,2.6394347773973292,1.8362969539529428,0.7140567226408916,1.9249529177827678,2.921309591729934,0.5579663615428645,-0.052422753817533696,-2.5440572031946256,2.2031735502056424,2.682682721278161,0.6977868120889383,-0.43504816696573834,-1.6558194348620199,-4.266733169642276,-3.922536081074077,3.2442467543926803,2.403818488183055,-4.048947221276781,0
-1.6338621799285162,-1.1942860999467693,-1.4962819266463905,-4.511030243815454,-1.802349756368311,-0.04416753202013579,-5.536358151775408,-1.0505160705035468,2.6079418750284993,4.387680629076085,1.1247247366796362,4.835712097997573,0.17318099787731212,-3.16424858427794,2.5413008125310745,1.8429319264931232,-4.546571201026197,1.4176926835773291,0.6221921841027103,4.805527175678402,0
0.7796829231851001,-1.3588642805427456,0.565829218966881,6.148263277885097,2.728399953137042,-1.2830865908155613,-0.23477357011640135,0.20994160433314646,-0.07425057203687557,0.36461814480131927,-1.5787356432632158,5.791934797111338,-2.3954675522482622,2.2693203501534818,0.6248690923066653,-1.2268258830388514,-0.7186421751734797,1.7884545301923986,2.360751848206161,1.8073119966472189,1
-2.7679574857753257,1.1804241632372432,0.1552452746180849,-7.849234833795082,-2.8929105078923385,3.4186020869585847,4.884302389492321,-2.2235039254314746,0.5266728287417299,2.0317126895779287,1.481004426254308,-8.723602534140289,3.6198822295766693,0.1806552452650687,-1.5035154185921589,4.776200311886532,-2.644143281282881,-3.0823364314712216,-3.008998639510509,1.938701276182872,0
1.754016293371119,-3.0986432586229196,-3.4676447940404853,7.619479360958737,0.7496743212908727,-1.7133833153955176,-4.171960623586876,0.16221788635734713,0.47431028591984126,2.5968653716751664,-1.6177255157234933,8.866304190573803,1.4474765918968537,-3.941202739631426,-0.07060642936575467,-4.298184886573031,-3.7555954394487845,-0.6159623184392102,5.477497745057205,-4.261310674010614,3
